"filename", "language", "PHP", "CSS", "JSON", "JavaScript", "SCSS", "Markdown", "XML", "comment", "blank", "total"
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\index.php", "PHP", 1, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\mu-plugins\.VSCodeCounter\2021-10-06_18-35-52\details.md", "Markdown", 0, 0, 0, 0, 0, 10, 0, 0, 6, 16
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\mu-plugins\.VSCodeCounter\2021-10-06_18-35-52\results.md", "Markdown", 0, 0, 0, 0, 0, 14, 0, 0, 7, 21
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\mu-plugins\ndd_post_types.php", "PHP", 49, 0, 0, 0, 0, 0, 0, 2, 3, 54
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\README.md", "Markdown", 0, 0, 0, 0, 0, 14, 0, 0, 11, 25
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\acf.php", "PHP", 336, 0, 0, 0, 0, 0, 0, 269, 63, 668
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\css\acf-dark.css", "CSS", 0, 260, 0, 0, 0, 0, 0, 28, 28, 316
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\css\acf-dark.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\css\acf-field-group.css", "CSS", 0, 343, 0, 0, 0, 0, 0, 112, 26, 481
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\css\acf-field-group.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\css\acf-global.css", "CSS", 0, 1396, 0, 0, 0, 0, 0, 162, 104, 1662
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\css\acf-global.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\css\acf-input.css", "CSS", 0, 2446, 0, 0, 0, 0, 0, 363, 123, 2932
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\css\acf-input.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\js\acf-field-group.js", "JavaScript", 0, 0, 0, 1371, 0, 0, 0, 627, 583, 2581
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\js\acf-field-group.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\js\acf-input.js", "JavaScript", 0, 0, 0, 5728, 0, 0, 0, 2925, 2251, 10904
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\js\acf-input.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\js\acf.js", "JavaScript", 0, 0, 0, 1959, 0, 0, 0, 1798, 692, 4449
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\build\js\acf.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\images\icon-upgrade-pro.svg", "XML", 0, 0, 0, 0, 0, 0, 6, 0, 1, 7
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\color-picker-alpha\wp-color-picker-alpha.js", "JavaScript", 0, 0, 0, 349, 0, 0, 0, 225, 61, 635
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\color-picker-alpha\wp-color-picker-alpha.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 10, 0, 11
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\datepicker\jquery-ui.css", "CSS", 0, 596, 0, 0, 0, 0, 0, 32, 23, 651
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\datepicker\jquery-ui.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 5, 1, 7
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\select2\3\select2.css", "CSS", 0, 561, 0, 0, 0, 0, 0, 19, 125, 705
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\select2\3\select2.js", "JavaScript", 0, 0, 0, 2595, 0, 0, 0, 392, 555, 3542
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\select2\3\select2.min.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 20, 0, 23
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\select2\4\select2.css", "CSS", 0, 425, 0, 0, 0, 0, 0, 0, 57, 482
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\select2\4\select2.full.js", "JavaScript", 0, 0, 0, 5096, 0, 0, 0, 384, 1333, 6813
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\select2\4\select2.full.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\select2\4\select2.js", "JavaScript", 0, 0, 0, 4591, 0, 0, 0, 332, 1186, 6109
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\select2\4\select2.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\select2\4\select2.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 1, 0, 2
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\timepicker\jquery-ui-timepicker-addon.css", "CSS", 0, 26, 0, 0, 0, 0, 0, 1, 3, 30
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\timepicker\jquery-ui-timepicker-addon.js", "JavaScript", 0, 0, 0, 1777, 0, 0, 0, 308, 211, 2296
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\timepicker\jquery-ui-timepicker-addon.min.css", "CSS", 0, 1, 0, 0, 0, 0, 0, 3, 1, 5
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\assets\inc\timepicker\jquery-ui-timepicker-addon.min.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 2
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\acf-field-functions.php", "PHP", 555, 0, 0, 0, 0, 0, 0, 805, 236, 1596
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\acf-field-group-functions.php", "PHP", 414, 0, 0, 0, 0, 0, 0, 527, 169, 1110
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\acf-form-functions.php", "PHP", 58, 0, 0, 0, 0, 0, 0, 84, 27, 169
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\acf-helper-functions.php", "PHP", 123, 0, 0, 0, 0, 0, 0, 302, 46, 471
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\acf-hook-functions.php", "PHP", 85, 0, 0, 0, 0, 0, 0, 109, 37, 231
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\acf-input-functions.php", "PHP", 154, 0, 0, 0, 0, 0, 0, 298, 46, 498
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\acf-meta-functions.php", "PHP", 142, 0, 0, 0, 0, 0, 0, 185, 56, 383
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\acf-post-functions.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 14, 7, 41
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\acf-user-functions.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 63, 18, 120
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\acf-utility-functions.php", "PHP", 47, 0, 0, 0, 0, 0, 0, 97, 15, 159
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\acf-value-functions.php", "PHP", 84, 0, 0, 0, 0, 0, 0, 192, 49, 325
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\acf-wp-functions.php", "PHP", 158, 0, 0, 0, 0, 0, 0, 48, 13, 219
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\admin-field-group.php", "PHP", 312, 0, 0, 0, 0, 0, 0, 330, 179, 821
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\admin-field-groups.php", "PHP", 467, 0, 0, 0, 0, 0, 0, 317, 102, 886
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\admin-notices.php", "PHP", 47, 0, 0, 0, 0, 0, 0, 73, 21, 141
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\admin-tools.php", "PHP", 85, 0, 0, 0, 0, 0, 0, 170, 93, 348
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\admin-upgrade.php", "PHP", 82, 0, 0, 0, 0, 0, 0, 125, 40, 247
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\admin.php", "PHP", 100, 0, 0, 0, 0, 0, 0, 85, 25, 210
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\tools\class-acf-admin-tool-export.php", "PHP", 218, 0, 0, 0, 0, 0, 0, 219, 144, 581
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\tools\class-acf-admin-tool-import.php", "PHP", 73, 0, 0, 0, 0, 0, 0, 51, 38, 162
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\tools\class-acf-admin-tool.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 109, 53, 195
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\views\field-group-field-conditional-logic.php", "PHP", 133, 0, 0, 0, 0, 0, 0, 12, 33, 178
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\views\field-group-field.php", "PHP", 182, 0, 0, 0, 0, 0, 0, 13, 30, 225
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\views\field-group-fields.php", "PHP", 61, 0, 0, 0, 0, 0, 0, 1, 15, 77
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\views\field-group-locations.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 3, 13, 53
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\views\field-group-options.php", "PHP", 136, 0, 0, 0, 0, 0, 0, 12, 24, 172
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\views\html-admin-navigation.php", "PHP", 55, 0, 0, 0, 0, 0, 0, 23, 16, 94
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\views\html-admin-page-upgrade-network.php", "PHP", 139, 0, 0, 0, 0, 0, 0, 26, 32, 197
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\views\html-admin-page-upgrade.php", "PHP", 60, 0, 0, 0, 0, 0, 0, 17, 21, 98
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\views\html-admin-tools.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 12, 7, 31
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\views\html-location-group.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 3, 8, 31
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\views\html-location-rule.php", "PHP", 64, 0, 0, 0, 0, 0, 0, 9, 25, 98
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\admin\views\html-notice-upgrade.php", "PHP", 39, 0, 0, 0, 0, 0, 0, 1, 11, 51
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\ajax\class-acf-ajax-check-screen.php", "PHP", 53, 0, 0, 0, 0, 0, 0, 26, 25, 104
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\ajax\class-acf-ajax-local-json-diff.php", "PHP", 51, 0, 0, 0, 0, 0, 0, 18, 14, 83
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\ajax\class-acf-ajax-query-users.php", "PHP", 96, 0, 0, 0, 0, 0, 0, 140, 40, 276
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\ajax\class-acf-ajax-query.php", "PHP", 58, 0, 0, 0, 0, 0, 0, 70, 25, 153
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\ajax\class-acf-ajax-upgrade.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 18, 14, 57
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\ajax\class-acf-ajax-user-setting.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 15, 11, 44
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\ajax\class-acf-ajax.php", "PHP", 73, 0, 0, 0, 0, 0, 0, 129, 31, 233
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\api\api-helpers.php", "PHP", 1573, 0, 0, 0, 0, 0, 0, 1893, 1132, 4598
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\api\api-template.php", "PHP", 483, 0, 0, 0, 0, 0, 0, 585, 367, 1435
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\api\api-term.php", "PHP", 203, 0, 0, 0, 0, 0, 0, 235, 85, 523
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\assets.php", "PHP", 239, 0, 0, 0, 0, 0, 0, 309, 67, 615
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\class-acf-data.php", "PHP", 102, 0, 0, 0, 0, 0, 0, 207, 48, 357
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\compatibility.php", "PHP", 186, 0, 0, 0, 0, 0, 0, 227, 76, 489
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\deprecated.php", "PHP", 45, 0, 0, 0, 0, 0, 0, 89, 21, 155
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields.php", "PHP", 98, 0, 0, 0, 0, 0, 0, 210, 73, 381
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-accordion.php", "PHP", 66, 0, 0, 0, 0, 0, 0, 73, 36, 175
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-button-group.php", "PHP", 133, 0, 0, 0, 0, 0, 0, 103, 64, 300
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-checkbox.php", "PHP", 258, 0, 0, 0, 0, 0, 0, 196, 122, 576
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-color_picker.php", "PHP", 159, 0, 0, 0, 0, 0, 0, 96, 42, 297
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-date_picker.php", "PHP", 148, 0, 0, 0, 0, 0, 0, 87, 52, 287
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-date_time_picker.php", "PHP", 141, 0, 0, 0, 0, 0, 0, 78, 43, 262
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-email.php", "PHP", 88, 0, 0, 0, 0, 0, 0, 61, 41, 190
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-file.php", "PHP", 237, 0, 0, 0, 0, 0, 0, 135, 89, 461
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-google-map.php", "PHP", 166, 0, 0, 0, 0, 0, 0, 95, 52, 313
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-group.php", "PHP", 239, 0, 0, 0, 0, 0, 0, 269, 163, 671
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-image.php", "PHP", 261, 0, 0, 0, 0, 0, 0, 121, 71, 453
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-link.php", "PHP", 110, 0, 0, 0, 0, 0, 0, 114, 68, 292
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-message.php", "PHP", 75, 0, 0, 0, 0, 0, 0, 77, 49, 201
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-number.php", "PHP", 142, 0, 0, 0, 0, 0, 0, 91, 75, 308
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-oembed.php", "PHP", 147, 0, 0, 0, 0, 0, 0, 126, 72, 345
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-output.php", "PHP", 24, 0, 0, 0, 0, 0, 0, 31, 24, 79
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-page_link.php", "PHP", 284, 0, 0, 0, 0, 0, 0, 191, 156, 631
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-password.php", "PHP", 47, 0, 0, 0, 0, 0, 0, 40, 25, 112
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-post_object.php", "PHP", 248, 0, 0, 0, 0, 0, 0, 207, 137, 592
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-radio.php", "PHP", 208, 0, 0, 0, 0, 0, 0, 158, 89, 455
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-range.php", "PHP", 134, 0, 0, 0, 0, 0, 0, 62, 44, 240
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-relationship.php", "PHP", 420, 0, 0, 0, 0, 0, 0, 225, 166, 811
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-select.php", "PHP", 309, 0, 0, 0, 0, 0, 0, 208, 122, 639
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-separator.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 43, 27, 89
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-tab.php", "PHP", 59, 0, 0, 0, 0, 0, 0, 74, 35, 168
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-taxonomy.php", "PHP", 465, 0, 0, 0, 0, 0, 0, 293, 221, 979
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-text.php", "PHP", 89, 0, 0, 0, 0, 0, 0, 62, 32, 183
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-textarea.php", "PHP", 107, 0, 0, 0, 0, 0, 0, 82, 47, 236
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-time_picker.php", "PHP", 87, 0, 0, 0, 0, 0, 0, 58, 33, 178
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-true_false.php", "PHP", 147, 0, 0, 0, 0, 0, 0, 92, 58, 297
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-url.php", "PHP", 66, 0, 0, 0, 0, 0, 0, 61, 45, 172
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-user.php", "PHP", 196, 0, 0, 0, 0, 0, 0, 222, 60, 478
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field-wysiwyg.php", "PHP", 231, 0, 0, 0, 0, 0, 0, 130, 89, 450
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\fields\class-acf-field.php", "PHP", 84, 0, 0, 0, 0, 0, 0, 130, 62, 276
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\forms\form-attachment.php", "PHP", 86, 0, 0, 0, 0, 0, 0, 93, 58, 237
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\forms\form-comment.php", "PHP", 123, 0, 0, 0, 0, 0, 0, 130, 90, 343
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\forms\form-customizer.php", "PHP", 150, 0, 0, 0, 0, 0, 0, 195, 126, 471
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\forms\form-front.php", "PHP", 285, 0, 0, 0, 0, 0, 0, 203, 154, 642
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\forms\form-gutenberg.php", "PHP", 59, 0, 0, 0, 0, 0, 0, 95, 30, 184
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\forms\form-nav-menu.php", "PHP", 143, 0, 0, 0, 0, 0, 0, 153, 105, 401
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\forms\form-post.php", "PHP", 127, 0, 0, 0, 0, 0, 0, 153, 60, 340
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\forms\form-taxonomy.php", "PHP", 152, 0, 0, 0, 0, 0, 0, 157, 101, 410
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\forms\form-user.php", "PHP", 154, 0, 0, 0, 0, 0, 0, 165, 69, 388
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\forms\form-widget.php", "PHP", 126, 0, 0, 0, 0, 0, 0, 127, 80, 333
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\l10n.php", "PHP", 52, 0, 0, 0, 0, 0, 0, 83, 19, 154
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\legacy\legacy-locations.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 31, 12, 73
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\local-fields.php", "PHP", 178, 0, 0, 0, 0, 0, 0, 348, 67, 593
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\local-json.php", "PHP", 122, 0, 0, 0, 0, 0, 0, 158, 42, 322
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\local-meta.php", "PHP", 76, 0, 0, 0, 0, 0, 0, 150, 31, 257
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\locations.php", "PHP", 118, 0, 0, 0, 0, 0, 0, 189, 37, 344
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\locations\abstract-acf-legacy-location.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 22, 9, 65
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\locations\abstract-acf-location.php", "PHP", 48, 0, 0, 0, 0, 0, 0, 121, 22, 191
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\locations\class-acf-location-attachment.php", "PHP", 42, 0, 0, 0, 0, 0, 0, 38, 17, 97
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\locations\class-acf-location-comment.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 31, 10, 72
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\locations\class-acf-location-current-user-role.php", "PHP", 41, 0, 0, 0, 0, 0, 0, 35, 14, 90
"c:\Users\pvmat\Local Sites\nddbase\app\public\wp-content\plugins\advanced-custom-fields\includes\locations\class-acf-location-current-user.php", "PHP", 41, 0, 0, 0, 0, 0, 0, 31, 10, 82
